RHEA_ID	DIRECTION	MASTER_ID	ID	DB
10555	BI	10552	R00302	KEGG_REACTION
10556	UN	10556	2.5.1.66	EC
10556	UN	10556	GO:0033848	GO
10557	LR	10556	2.5.1.66-RXN	METACYC
10559	BI	10556	R05465	KEGG_REACTION
10560	UN	10560	3.5.4.22	EC
10560	UN	10560	GO:0047425	GO
10561	LR	10560	3.5.4.22-RXN	METACYC
10563	BI	10560	R02280	KEGG_REACTION
10564	UN	10564	3.1.1.44	EC
10564	UN	10564	GO:0047583	GO
10565	LR	10564	4-METHYLOXALOACETATE-ESTERASE-RXN	METACYC
10567	BI	10564	R01144	KEGG_REACTION
10568	UN	10568	2.4.1.189	EC
10568	UN	10568	GO:0050064	GO
10569	LR	10568	LUTEOLIN-7-O-GLUCORONOSYLTRANSFERASE-RXN	METACYC
10571	BI	10568	R03589	KEGG_REACTION
10572	UN	10572	5.3.3.3	EC
10572	UN	10572	GO:0050393	GO
10575	BI	10572	R03031	KEGG_REACTION
10575	BI	10572	VINYLACETYL-COA-DELTA-ISOMERASE-RXN	METACYC
10576	UN	10576	2.7.7.57	EC
10576	UN	10576	GO:0047353	GO
10577	LR	10576	2.7.7.57-RXN	METACYC
10579	BI	10576	R03375	KEGG_REACTION
10580	UN	10580	6.3.2.17	EC
10580	UN	10580	GO:0004326	GO
10581	LR	10580	FOLYLPOLYGLUTAMATESYNTH-RXN	ECOCYC
10581	LR	10580	FOLYLPOLYGLUTAMATESYNTH-RXN	METACYC
10583	BI	10580	R04241	KEGG_REACTION
10584	UN	10584	2.3.1.170	EC
10584	UN	10584	GO:0033808	GO
10585	LR	10584	RXN-3142	METACYC
10587	BI	10584	R06568	KEGG_REACTION
10588	UN	10588	2.3.1.111	EC
10588	UN	10588	GO:0050111	GO
10589	LR	10588	MYCOCEROSATE-SYNTHASE-RXN	METACYC
10593	LR	10592	RXN-7783	METACYC
10595	BI	10592	R07369	KEGG_REACTION
10596	UN	10596	2.7.10.1	EC
10596	UN	10596	2.7.10.2	EC
10596	UN	10596	2.7.12.1	EC
10596	UN	10596	2.7.12.2	EC
10596	UN	10596	GO:0004713	GO
10597	LR	10596	2.7.10.1-RXN	ECOCYC
10597	LR	10596	2.7.10.1-RXN	METACYC
10599	BI	10596	R02584	KEGG_REACTION
10600	UN	10600	5.3.99.2	EC
10600	UN	10600	GO:0004667	GO
10601	LR	10600	PROSTAGLANDIN-D-SYNTHASE-RXN	METACYC
10601	LR	10600	R-HSA-2161620.2	REACTOME
10601	LR	10600	R-HSA-2161701.3	REACTOME
10603	BI	10600	R02266	KEGG_REACTION
10604	UN	10604	3.1.4.3	EC
10604	UN	10604	GO:0034480	GO
10605	LR	10604	PHOSPHOLIPASE-C-RXN	METACYC
10607	BI	10604	R01312	KEGG_REACTION
10608	UN	10608	1.14.14.91	EC
10608	UN	10608	GO:0016710	GO
10609	LR	10608	TRANS-CINNAMATE-4-MONOOXYGENASE-RXN	METACYC
10611	BI	10608	R02253	KEGG_REACTION
10612	UN	10612	2.4.2.38	EC
10612	UN	10612	GO:0050513	GO
10615	BI	10612	2.4.2.38-RXN	METACYC
10615	BI	10612	R06016	KEGG_REACTION
10616	UN	10616	1.17.1.3	EC
10616	UN	10616	GO:0033788	GO
10618	RL	10616	RXN-1484	METACYC
10619	BI	10616	R06532	KEGG_REACTION
10620	UN	10620	1.2.1.44	EC
10620	UN	10620	GO:0016621	GO
10623	BI	10620	CINNAMOYL-COA-REDUCTASE-RXN	METACYC
10623	BI	10620	R02506	KEGG_REACTION
10624	UN	10624	GO:0004087	GO
10625	LR	10624	6.3.4.16-RXN	METACYC
10627	BI	10624	R00149	KEGG_REACTION
10628	UN	10628	2.7.7.56	EC
10628	UN	10628	GO:0009022	GO
10628	UN	10628	TRNA-NUCLEOTIDYLTRANSFERASE-RXN	ECOCYC
10628	UN	10628	TRNA-NUCLEOTIDYLTRANSFERASE-RXN	METACYC
10631	BI	10628	R07285	KEGG_REACTION
10632	UN	10632	1.1.1.131	EC
10635	BI	10632	MANNURONATE-REDUCTASE-RXN	METACYC
10635	BI	10632	R02455	KEGG_REACTION
10636	UN	10636	1.1.1.131	EC
10639	BI	10636	MANNURONATE-REDUCTASE-RXN	METACYC
10639	BI	10636	R02456	KEGG_REACTION
10644	UN	10644	3.1.1.57	EC
10644	UN	10644	GO:0047554	GO
10647	BI	10644	R04277	KEGG_REACTION
10647	BI	10644	RXN-2462	METACYC
10649	LR	10648	1.14.13.66-RXN	METACYC
10651	BI	10648	R03281	KEGG_REACTION
10652	UN	10652	1.2.1.48	EC
10652	UN	10652	GO:0050061	GO
10655	BI	10652	LONG-CHAIN-ALDEHYDE-DEHYDROGENASE-RXN	METACYC
10655	BI	10652	R02039	KEGG_REACTION
10656	UN	10656	2.1.1.2	EC
10656	UN	10656	GO:0030731	GO
10657	LR	10656	GUANIDINOACETATE-N-METHYLTRANSFERASE-RXN	METACYC
10657	LR	10656	R-HSA-71286.2	REACTOME
10659	BI	10656	R01883	KEGG_REACTION
10660	UN	10660	5.1.1.16	EC
10660	UN	10660	5.1.1.16-RXN	METACYC
10660	UN	10660	GO:0018365	GO
10663	BI	10660	R05175	KEGG_REACTION
10664	UN	10664	1.1.1.144	EC
10664	UN	10664	GO:0018457	GO
10665	LR	10664	PERILLYL-ALCOHOL-DEHYDROGENASE-RXN	METACYC
10667	BI	10664	R03945	KEGG_REACTION
10668	UN	10668	2.3.2.3	EC
10668	UN	10668	GO:0050071	GO
10669	LR	10668	LYSYLTRANSFERASE-RXN	METACYC
10671	BI	10668	R03771	KEGG_REACTION
10672	UN	10672	4.1.99.3	EC
10672	UN	10672	GO:0003904	GO
10675	BI	10672	R08765	KEGG_REACTION
10678	RL	10676	RXN-8991	ECOCYC
10678	RL	10676	RXN-8991	METACYC
10679	BI	10676	R04001	KEGG_REACTION
10679	BI	10676	RXN-13163	ECOCYC
10679	BI	10676	RXN-13163	METACYC
10680	UN	10680	5.1.1.4	EC
10680	UN	10680	GO:0018112	GO
10683	BI	10680	PROLINE-RACEMASE-RXN	METACYC
10683	BI	10680	R01255	KEGG_REACTION
10684	UN	10684	3.1.3.48	EC
10684	UN	10684	GO:0004725	GO
10685	LR	10684	PROTEIN-TYROSINE-PHOSPHATASE-RXN	ECOCYC
10685	LR	10684	PROTEIN-TYROSINE-PHOSPHATASE-RXN	METACYC
10687	BI	10684	R02585	KEGG_REACTION
10688	UN	10688	3.1.3.39	EC
10688	UN	10688	GO:0050301	GO
10689	LR	10688	STREPTOMYCIN-6-PHOSPHATASE-RXN	METACYC
10691	BI	10688	R02228	KEGG_REACTION
10692	UN	10692	1.3.3.11	EC
10692	UN	10692	GO:0033732	GO
10695	BI	10692	1.3.3.11-RXN	METACYC
10695	BI	10692	R07353	KEGG_REACTION
10696	UN	10696	6.2.1.49	EC
10697	LR	10696	RXN-18531	METACYC
10700	UN	10700	3.3.2.8	EC
10700	UN	10700	GO:0018744	GO
10701	LR	10700	RXN-9412	METACYC
10703	BI	10700	R05784	KEGG_REACTION
10704	UN	10704	6.1.1.9	EC
10704	UN	10704	GO:0004832	GO
10705	LR	10704	VALINE--TRNA-LIGASE-RXN	ECOCYC
10705	LR	10704	VALINE--TRNA-LIGASE-RXN	METACYC
10707	BI	10704	R03665	KEGG_REACTION
10708	UN	10708	2.7.7.34	EC
10708	UN	10708	GO:0047344	GO
10709	LR	10708	2.7.7.34-RXN	METACYC
10711	BI	10708	R00954	KEGG_REACTION
10712	UN	10712	1.13.12.9	EC
10712	UN	10712	GO:0050172	GO
10713	LR	10712	PHENYLALANINE-2-MONOOXYGENASE-RXN	METACYC
10715	BI	10712	R00690	KEGG_REACTION
10716	UN	10716	5.5.1.4	EC
10716	UN	10716	GO:0004512	GO
10717	LR	10716	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	METACYC
10717	LR	10716	R-HSA-1855178.2	REACTOME
10719	BI	10716	R07324	KEGG_REACTION
10720	UN	10720	1.5.4.1	EC
10720	UN	10720	GO:0004734	GO
10722	RL	10720	1.5.4.1-RXN	METACYC
10723	BI	10720	R03984	KEGG_REACTION
10724	UN	10724	1.1.1.135	EC
10724	UN	10724	1.1.1.187	EC
10726	RL	10724	GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN	METACYC
10727	BI	10724	R03398	KEGG_REACTION
10728	UN	10728	1.1.1.135	EC
10728	UN	10728	1.1.1.187	EC
10730	RL	10728	GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN	METACYC
10731	BI	10728	R03396	KEGG_REACTION
10732	UN	10732	1.13.12.7	EC
10732	UN	10732	GO:0047077	GO
10733	LR	10732	1.13.12.7-RXN	METACYC
10733	LR	10732	M0128	MACIE
10735	BI	10732	R04036	KEGG_REACTION
10736	UN	10736	1.1.1.1	EC
10736	UN	10736	1.1.1.71	EC
10736	UN	10736	GO:0018455	GO
10738	RL	10736	ALCOHOL-DEHYDROGENASE-NADP%2b-RXN	METACYC
10739	BI	10736	ALCOHOL-DEHYDROG-GENERIC-RXN	ECOCYC
10739	BI	10736	ALCOHOL-DEHYDROG-GENERIC-RXN	METACYC
10739	BI	10736	R00623	KEGG_REACTION
10740	UN	10740	1.1.1.1	EC
10740	UN	10740	GO:0004022	GO
10743	BI	10740	R00624	KEGG_REACTION
10743	BI	10740	RXN-12448	METACYC
10744	UN	10744	1.3.1.53	EC
10744	UN	10744	GO:0047120	GO
10747	BI	10744	1.3.1.53-RXN	METACYC
10747	BI	10744	R01633	KEGG_REACTION
10748	UN	10748	4.2.1.1	EC
10748	UN	10748	GO:0004089	GO
10749	LR	10748	R-HSA-1237059.3	REACTOME
10749	LR	10748	R-HSA-1237081.1	REACTOME
10749	LR	10748	R-HSA-1475017.1	REACTOME
10749	LR	10748	R-HSA-1475022.1	REACTOME
10749	LR	10748	R-HSA-1475028.1	REACTOME
10749	LR	10748	R-HSA-1475436.2	REACTOME
10750	RL	10748	M0216	MACIE
10750	RL	10748	R-HSA-1237045.1	REACTOME
10750	RL	10748	R-HSA-1237047.2	REACTOME
10750	RL	10748	R-HSA-1475025.1	REACTOME
10750	RL	10748	R-HSA-1475026.2	REACTOME
10750	RL	10748	R-HSA-1475032.1	REACTOME
10750	RL	10748	R-HSA-1475435.2	REACTOME
10751	BI	10748	CARBODEHYDRAT-RXN	METACYC
10751	BI	10748	R00132	KEGG_REACTION
10751	BI	10748	RXN0-5224	ECOCYC
10751	BI	10748	RXN0-5224	METACYC
10752	UN	10752	6.3.1.12	EC
10752	UN	10752	GO:0034025	GO
10755	BI	10752	R09590	KEGG_REACTION
10756	UN	10756	2.7.9.1	EC
10756	UN	10756	GO:0050242	GO
10757	LR	10756	M0207	MACIE
10757	LR	10756	PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN	METACYC
10759	BI	10756	R00206	KEGG_REACTION
10760	UN	10760	4.1.3.6	EC
10760	UN	10760	GO:0008815	GO
10761	LR	10760	CITLY-RXN	ECOCYC
10761	LR	10760	CITLY-RXN	METACYC
10763	BI	10760	R00362	KEGG_REACTION
10764	UN	10764	1.14.20.4	EC
10765	LR	10764	RXN-602	METACYC
10767	BI	10764	R05723	KEGG_REACTION
10768	UN	10768	1.14.20.4	EC
10769	LR	10768	LEUCPEL-RXN	METACYC
10771	BI	10768	R07366	KEGG_REACTION
10772	UN	10772	3.2.1.86	EC
10772	UN	10772	GO:0008706	GO
10773	LR	10772	6-PHOSPHO-BETA-GLUCOSIDASE-RXN	ECOCYC
10773	LR	10772	6-PHOSPHO-BETA-GLUCOSIDASE-RXN	METACYC
10775	BI	10772	R00839	KEGG_REACTION
10776	UN	10776	1.1.1.222	EC
10776	UN	10776	1.1.1.237	EC
10777	LR	10776	1.1.1.222-RXN	METACYC
10779	BI	10776	R03339	KEGG_REACTION
10780	UN	10780	1.1.1.110	EC
10780	UN	10780	1.1.1.222	EC
10780	UN	10780	1.1.1.237	EC
10780	UN	10780	GO:0047995	GO
10781	LR	10780	1.1.1.222-RXN	METACYC
10783	BI	10780	R03337	KEGG_REACTION
10785	LR	10784	RXN-20637	METACYC
10787	BI	10784	R10056	KEGG_REACTION
10788	UN	10788	2.7.1.13	EC
10788	UN	10788	GO:0047841	GO
10789	LR	10788	DEHYDOGLUCONOKINASE-RXN	METACYC
10791	BI	10788	R02658	KEGG_REACTION
10792	UN	10792	4.1.1.21	EC
10792	UN	10792	GO:0004638	GO
10794	RL	10792	R-HSA-73806.3	REACTOME
10795	BI	10792	AIRCARBOXY-RXN	METACYC
10795	BI	10792	R04209	KEGG_REACTION
10796	UN	10796	1.14.13.32	EC
10796	UN	10796	GO:0047638	GO
10797	LR	10796	ALBENDAZOLE-MONOOXYGENASE-RXN	METACYC
10799	BI	10796	R03712	KEGG_REACTION
10800	UN	10800	2.4.2.22	EC
10800	UN	10800	GO:0000310	GO
10802	RL	10800	XANPRIBOSYLTRAN-RXN	ECOCYC
10802	RL	10800	XANPRIBOSYLTRAN-RXN	METACYC
10803	BI	10800	R02142	KEGG_REACTION
10804	UN	10804	5.1.99.3	EC
10804	UN	10804	GO:0047653	GO
10807	BI	10804	ALLANTOIN-RACEMASE-RXN	METACYC
10807	BI	10804	R03925	KEGG_REACTION
10808	UN	10808	1.11.1.23	EC
10809	LR	10808	RXN-9011	METACYC
10811	BI	10808	R08863	KEGG_REACTION
10812	UN	10812	1.2.1.71	EC
10812	UN	10812	GO:0043824	GO
10813	LR	10812	SUCCGLUALDDEHYD-RXN	METACYC
10815	BI	10812	R05049	KEGG_REACTION
10816	UN	10816	3.2.1.63	EC
10816	UN	10816	GO:0047513	GO
10817	LR	10816	12-ALPHA-L-FUCOSIDASE-RXN	METACYC
10819	BI	10816	R04270	KEGG_REACTION
10820	UN	10820	5.1.2.6	EC
10820	UN	10820	GO:0047755	GO
10820	UN	10820	ISOCITRATE-EPIMERASE-RXN	METACYC
10823	BI	10820	R02318	KEGG_REACTION
10824	UN	10824	1.1.1.299	EC
10824	UN	10824	1.1.1.82	EC
10824	UN	10824	GO:0046554	GO
10826	RL	10824	MALATE-DEHYDROGENASE-NADP%2b-RXN	METACYC
10827	BI	10824	R00343	KEGG_REACTION
10827	BI	10824	RXN-10813	METACYC
10828	UN	10828	6.2.1.32	EC
10828	UN	10828	GO:0018860	GO
10829	LR	10828	AMINOBENZCOALIG-RXN	METACYC
10831	BI	10828	R00982	KEGG_REACTION
10832	UN	10832	3.1.4.50	EC
10832	UN	10832	GO:0004621	GO
10833	LR	10832	GLYCOPROTEIN-PHOSPHOLIPASE-D-RXN	METACYC
10835	BI	10832	R07398	KEGG_REACTION
10836	UN	10836	1.14.13.43	EC
10836	UN	10836	GO:0050246	GO
10837	LR	10836	QUESTIN-MONOOXYGENASE-RXN	METACYC
10839	BI	10836	R02417	KEGG_REACTION
10840	UN	10840	4.2.3.1	EC
10840	UN	10840	GO:0004795	GO
10841	LR	10840	THRESYN-RXN	ECOCYC
10841	LR	10840	THRESYN-RXN	METACYC
10843	BI	10840	R01466	KEGG_REACTION
10844	UN	10844	2.6.1.31	EC
10844	UN	10844	GO:0019162	GO
10847	BI	10844	PYROXALTRANSAM-RXN	ECOCYC
10847	BI	10844	PYROXALTRANSAM-RXN	METACYC
10847	BI	10844	R01713	KEGG_REACTION
10848	UN	10848	7.4.2.7	EC
10849	LR	10848	3.6.3.48-RXN	METACYC
10852	UN	10852	2.5.1.71	EC
10853	LR	10852	2.5.1.71-RXN	METACYC
10855	BI	10852	R08952	KEGG_REACTION
10856	UN	10856	2.4.1.47	EC
10856	UN	10856	GO:0003851	GO
10857	LR	10856	2.4.1.45-RXN	METACYC
10859	BI	10856	R04322	KEGG_REACTION
10860	UN	10860	1.14.13.242	EC
10861	LR	10860	1.14.12.4-RXN	METACYC
10863	BI	10860	R03385	KEGG_REACTION
10864	UN	10864	1.14.13.242	EC
10864	UN	10864	GO:0047081	GO
10865	LR	10864	1.14.12.4-RXN	METACYC
10867	BI	10864	R03386	KEGG_REACTION
10868	UN	10868	2.3.1.20	EC
10868	UN	10868	GO:0004144	GO
10869	LR	10868	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	METACYC
10871	BI	10868	R02251	KEGG_REACTION
10872	UN	10872	3.5.1.15	EC
10872	UN	10872	GO:0019807	GO
10873	LR	10872	ASPARTOACYLASE-RXN	METACYC
10875	BI	10872	R00546	KEGG_REACTION
10876	UN	10876	4.1.1.61	EC
10876	UN	10876	GO:0018799	GO
10879	BI	10876	R01238	KEGG_REACTION
10880	UN	10880	3.2.2.25	EC
10880	UN	10880	GO:0033960	GO
10881	LR	10880	RXN-7597	METACYC
10883	BI	10880	R07918	KEGG_REACTION
10884	UN	10884	4.1.2.33	EC
10884	UN	10884	FUCOSTEROL-EPOXIDE-LYASE-RXN	METACYC
10884	UN	10884	GO:0047906	GO
10885	LR	10884	FUCOSTEROL-EPOXIDE-LYASE-RXN	METACYC
10887	BI	10884	R03723	KEGG_REACTION
10895	BI	10892	3-ISOPROPYLMALDEHYDROG-RXN	ECOCYC
10895	BI	10892	3-ISOPROPYLMALDEHYDROG-RXN	METACYC
10895	BI	10892	R04426	KEGG_REACTION
10896	UN	10896	3.1.1.36	EC
10896	UN	10896	GO:0050055	GO
10897	LR	10896	LIMONIN-D-RING-LACTONASE-RXN	METACYC
10899	BI	10896	R03624	KEGG_REACTION
10900	UN	10900	2.6.1.60	EC
10900	UN	10900	GO:0047313	GO
10903	BI	10900	2.6.1.60-RXN	METACYC
10903	BI	10900	R03121	KEGG_REACTION
10904	UN	10904	1.3.99.36	EC
10907	BI	10904	RXN-15241	METACYC
10908	UN	10908	2.8.2.14	EC
10911	BI	10908	R07287	KEGG_REACTION
10911	BI	10908	RXN-8729	METACYC
10912	UN	10912	6.3.2.1	EC
10912	UN	10912	GO:0004592	GO
10913	LR	10912	PANTOATE-BETA-ALANINE-LIG-RXN	ECOCYC
10913	LR	10912	PANTOATE-BETA-ALANINE-LIG-RXN	METACYC
10915	BI	10912	R02473	KEGG_REACTION
10917	LR	10916	RXN-12245	METACYC
10919	BI	10916	R07270	KEGG_REACTION
10924	UN	10924	5.2.1.10	EC
10924	UN	10924	GO:0047466	GO
10926	RL	10924	5.2.1.10-RXN	METACYC
10927	BI	10924	R04576	KEGG_REACTION
10928	UN	10928	GO:0052617	GO
10929	LR	10928	RXN-7580	METACYC
10931	BI	10928	R06293	KEGG_REACTION
10932	UN	10932	6.3.4.5	EC
10932	UN	10932	GO:0004055	GO
10933	LR	10932	ARGSUCCINSYN-RXN	ECOCYC
10933	LR	10932	ARGSUCCINSYN-RXN	METACYC
10933	LR	10932	M0316	MACIE
10933	LR	10932	R-HSA-70577.4	REACTOME
10935	BI	10932	R01954	KEGG_REACTION
10936	UN	10936	1.8.5.2	EC
10936	UN	10936	GO:0043831	GO
10937	LR	10936	1.8.5.2-RXN	METACYC
10939	BI	10936	R07177	KEGG_REACTION
10940	UN	10940	4.2.3.20	EC
10940	UN	10940	GO:0034002	GO
10941	LR	10940	4.2.3.20-RXN	METACYC
10943	BI	10940	R06120	KEGG_REACTION
10944	UN	10944	3.1.3.96	EC
10944	UN	10944	GO:1990738	GO
10945	LR	10944	R-HSA-6788295.1	REACTOME
10947	BI	10944	RXN-15703	METACYC
10948	UN	10948	2.7.1.1	EC
10948	UN	10948	2.7.1.8	EC
10948	UN	10948	GO:0047931	GO
10951	BI	10948	GLUCOSAMINE-KINASE-RXN	METACYC
10951	BI	10948	R01961	KEGG_REACTION
10952	UN	10952	2.3.1.106	EC
10952	UN	10952	2.3.1.106-RXN	METACYC
10952	UN	10952	GO:0047161	GO
10955	BI	10952	R03965	KEGG_REACTION
10956	UN	10956	1.14.13.14	EC
10956	UN	10956	GO:0050344	GO
10957	LR	10956	TRANS-CINNAMATE-2-MONOOXYGENASE-RXN	METACYC
10959	BI	10956	R02254	KEGG_REACTION
10960	UN	10960	5.1.2.1	EC
10960	UN	10960	GO:0050043	GO
10963	BI	10960	LACTATE-RACEMASE-RXN	METACYC
10963	BI	10960	R01450	KEGG_REACTION
10964	UN	10964	2.7.1.17	EC
10964	UN	10964	GO:0004856	GO
10965	LR	10964	R-HSA-5662466.2	REACTOME
10965	LR	10964	XYLULOKIN-RXN	ECOCYC
10965	LR	10964	XYLULOKIN-RXN	METACYC
10967	BI	10964	R01639	KEGG_REACTION
10968	UN	10968	6.2.1.10	EC
10968	UN	10968	GO:0047612	GO
10969	LR	10968	ACID--COA-LIGASE-GDP-FORMING-RXN	METACYC
10971	BI	10968	R00394	KEGG_REACTION
10972	UN	10972	2.7.1.62	EC
10972	UN	10972	2.7.1.62-RXN	METACYC
10972	UN	10972	GO:0047329	GO
10975	BI	10972	R03148	KEGG_REACTION
10976	UN	10976	1.14.12.16	EC
10976	UN	10976	GO:0018629	GO
10977	LR	10976	1.14.12.16-RXN	METACYC
10979	BI	10976	R05157	KEGG_REACTION
10980	UN	10980	5.1.1.18	EC
10980	UN	10980	GO:0030378	GO
10981	LR	10980	5.1.1.18-RXN	METACYC
10981	LR	10980	R-HSA-9014766.3	REACTOME
10983	BI	10980	R00589	KEGG_REACTION
10984	UN	10984	1.1.99.7	EC
10984	UN	10984	GO:0050042	GO
10987	BI	10984	LACTATE-MALATE-TRANSHYDROGENASE-RXN	METACYC
10987	BI	10984	R01447	KEGG_REACTION
10991	BI	10988	NITRIC-OXIDE-REDUCTASE-RXN	METACYC
10991	BI	10988	R00294	KEGG_REACTION
10992	UN	10992	1.1.1.79	EC
10992	UN	10992	GO:0030267	GO
10994	RL	10992	GLYOXYLATE-REDUCTASE-NADP%2b-RXN	ECOCYC
10994	RL	10992	GLYOXYLATE-REDUCTASE-NADP%2b-RXN	METACYC
10994	RL	10992	R-HSA-389826.2	REACTOME
10995	BI	10992	R00465	KEGG_REACTION
10996	UN	10996	2.1.1.91	EC
10996	UN	10996	GO:0030763	GO
10997	LR	10996	ISOBUTYRALDOXIME-O-METHYLTRANSFERASE-RXN	METACYC
10999	BI	10996	R04169	KEGG_REACTION
11000	UN	11000	3.5.1.77	EC
11000	UN	11000	GO:0047417	GO
11003	BI	11000	3.5.1.77-RXN	METACYC
11003	BI	11000	R02190	KEGG_REACTION
11004	UN	11004	1.14.13.1	EC
11004	UN	11004	GO:0018658	GO
11005	LR	11004	SALICYLATE-1-MONOOXYGENASE-RXN	METACYC
11007	BI	11004	R00818	KEGG_REACTION
11008	UN	11008	3.1.3.33	EC
11008	UN	11008	GO:0004651	GO
11009	LR	11008	POLYNUCLEOTIDE-5-PHOSPHATASE-RXN	METACYC
11012	UN	11012	3.5.1.57	EC
11012	UN	11012	GO:0050365	GO
11012	UN	11012	TRYPTOPHANAMIDASE-RXN	METACYC
11015	BI	11012	R00682	KEGG_REACTION
11016	UN	11016	3.5.3.4	EC
11016	UN	11016	GO:0004037	GO
11017	LR	11016	ALLANTOICASE-RXN	METACYC
11019	BI	11016	R02422	KEGG_REACTION
11020	UN	11020	2.7.1.127	EC
11020	UN	11020	GO:0008440	GO
11021	LR	11020	2.7.1.127-RXN	METACYC
11021	LR	11020	R-HSA-1855153.2	REACTOME
11021	LR	11020	R-HSA-1855233.2	REACTOME
11023	BI	11020	R03433	KEGG_REACTION
11024	UN	11024	2.7.3.8	EC
11024	UN	11024	AMMONIA-KINASE-RXN	METACYC
11024	UN	11024	GO:0047666	GO
11027	BI	11024	R00141	KEGG_REACTION
11028	UN	11028	2.7.1.1	EC
11028	UN	11028	2.7.1.7	EC
11028	UN	11028	GO:0019158	GO
11029	LR	11028	MANNKIN-RXN	ECOCYC
11029	LR	11028	MANNKIN-RXN	METACYC
11031	BI	11028	R01326	KEGG_REACTION
11032	UN	11032	5.5.1.7	EC
11032	UN	11032	GO:0018850	GO
11035	BI	11032	R04259	KEGG_REACTION
11035	BI	11032	RXN-9892	METACYC
11036	UN	11036	7.6.2.9	EC
11036	UN	11036	GO:0015418	GO
11037	LR	11036	3.6.3.32-RXN	METACYC
11040	UN	11040	4.2.1.19	EC
11040	UN	11040	GO:0004424	GO
11041	LR	11040	IMIDPHOSDEHYD-RXN	ECOCYC
11041	LR	11040	IMIDPHOSDEHYD-RXN	METACYC
11043	BI	11040	R03457	KEGG_REACTION
11044	UN	11044	3.8.1.3	EC
11044	UN	11044	GO:0018785	GO
11047	BI	11044	HALOACETATE-DEHALOGENASE-RXN	METACYC
11047	BI	11044	R02336	KEGG_REACTION
11048	UN	11048	2.3.1.149	EC
11048	UN	11048	GO:0047179	GO
11049	LR	11048	2.3.1.149-RXN	METACYC
11051	BI	11048	R04722	KEGG_REACTION
11052	UN	11052	1.14.13.27	EC
11053	LR	11052	4-AMINOBENZOATE-1-MONOOXYGENASE-RXN	METACYC
11055	BI	11052	R02561	KEGG_REACTION
11056	UN	11056	1.14.13.27	EC
11057	LR	11056	4-AMINOBENZOATE-1-MONOOXYGENASE-RXN	METACYC
11059	BI	11056	R02562	KEGG_REACTION
11060	UN	11060	6.1.1.5	EC
11060	UN	11060	GO:0004822	GO
11061	LR	11060	ISOLEUCINE--TRNA-LIGASE-RXN	ECOCYC
11061	LR	11060	ISOLEUCINE--TRNA-LIGASE-RXN	METACYC
11063	BI	11060	R03656	KEGG_REACTION
11064	UN	11064	3.1.3.11	EC
11064	UN	11064	GO:0042132	GO
11065	LR	11064	F16BDEPHOS-RXN	ECOCYC
11065	LR	11064	F16BDEPHOS-RXN	METACYC
11065	LR	11064	R-HSA-70479.3	REACTOME
11067	BI	11064	R00762	KEGG_REACTION
11068	UN	11068	3.2.1.107	EC
11068	UN	11068	GO:0047402	GO
11069	LR	11068	3.2.1.107-RXN	METACYC
11071	BI	11068	R04503	KEGG_REACTION
11072	UN	11072	1.14.12.1	EC
11073	LR	11072	1.14.12.1-RXN	METACYC
11075	BI	11072	R00825	KEGG_REACTION
11076	UN	11076	1.14.12.1	EC
11077	LR	11076	1.14.12.1-RXN	METACYC
11079	BI	11076	R00823	KEGG_REACTION
11080	UN	11080	3.1.3.35	EC
11080	UN	11080	GO:0050340	GO
11081	LR	11080	THYMIDYLATE-5-PHOSPHATASE-RXN	METACYC
11083	BI	11080	R01569	KEGG_REACTION
11084	UN	11084	4.1.1.34	EC
11084	UN	11084	GO:0047842	GO
11085	LR	11084	DEHYDRO-L-GULONATE-DECARBOXYLASE-RXN	METACYC
11085	LR	11084	R-HSA-5662473.2	REACTOME
11087	BI	11084	R01905	KEGG_REACTION
11088	UN	11088	3.6.1.2	EC
11088	UN	11088	GO:0050351	GO
11088	UN	11088	TRIMETAPHOSPHATASE-RXN	METACYC
11091	BI	11088	R02504	KEGG_REACTION
11092	UN	11092	1.1.1.8	EC
11092	UN	11092	1.1.1.94	EC
11092	UN	11092	GO:0004367	GO
11094	RL	11092	1.1.1.8-RXN	METACYC
11094	RL	11092	GLYC3PDEHYDROGBIOSYN-RXN	ECOCYC
11094	RL	11092	GLYC3PDEHYDROGBIOSYN-RXN	METACYC
11094	RL	11092	R-HSA-75889.2	REACTOME
11095	BI	11092	R00842	KEGG_REACTION
11096	UN	11096	1.1.1.94	EC
11096	UN	11096	GO:0106257	GO
11098	RL	11096	GLYC3PDEHYDROGBIOSYN-RXN	ECOCYC
11098	RL	11096	GLYC3PDEHYDROGBIOSYN-RXN	METACYC
11099	BI	11096	R00844	KEGG_REACTION
11100	UN	11100	4.1.2.35	EC
11100	UN	11100	GO:0050217	GO
11100	UN	11100	PROPIOIN-SYNTHASE-RXN	METACYC
11103	BI	11100	R00038	KEGG_REACTION
11104	UN	11104	GO:0030745	GO
11105	LR	11104	2.1.1.44-RXN	METACYC
11107	BI	11104	R04436	KEGG_REACTION
11108	UN	11108	2.8.2.17	EC
11108	UN	11108	GO:0008459	GO
11111	BI	11108	R02181	KEGG_REACTION
